product_id,product_name,category,cost_per_unit,price_per_unit,stock_level,supplier_id,warehouse_id
3986,reality,Books,235.33447285535476,1911.0523722659798,366,181,13
3987,federal,Books,987.4408423885544,1559.580058496049,108,352,27
3988,staff,Electronics,564.2872945654699,275.40412776301287,68,225,116
3989,television,Clothing,698.6828654627056,1138.3712426444374,104,454,81
3990,travel,Furniture,127.21756830008779,848.6354507215204,401,234,121
3991,number,Electronics,258.14942024115385,1600.1244917420477,246,266,109
3992,to,Clothing,148.3432529687108,137.09291602199235,165,346,145
3993,several,Clothing,396.26900811900583,850.9109614267347,192,314,69
3994,history,Food,291.2945055633445,670.6388149197975,195,499,57
3995,next,Food,735.5930370342635,325.31266993045074,132,365,72
3996,however,Electronics,117.62188983186967,788.6680248731655,296,218,108
3997,ready,Food,754.5387747658646,1361.9605424597341,144,211,73
3998,themselves,Clothing,55.247776392201615,755.2718758134263,395,99,18
3999,along,Food,209.9976589491685,1181.0128219371122,219,109,16
4000,ten,Books,794.0453420449569,1205.9830020816528,26,388,179
4001,think,Food,745.348874696816,1194.866697763165,251,345,96
4002,blue,Clothing,481.56285277967476,1082.5871736912006,95,253,40
4003,seek,Electronics,59.48288792677629,278.12705958065646,354,392,39
4004,for,Furniture,613.7948042526064,475.9890584988856,200,12,56
4005,street,Food,412.65686293435743,1610.130798689429,103,118,117
4006,true,Clothing,323.3628686959901,1029.6127033992848,193,88,54
4007,board,Furniture,644.0065304582689,1426.8488158808143,381,344,172
4008,civil,Furniture,442.2484165797091,1161.3227064148853,2,209,46
4009,sea,Books,101.49688944864685,125.44599627546475,247,409,160
4010,various,Furniture,916.7909658072209,1602.616849584906,91,481,176
4011,we,Clothing,780.7081684588452,175.43217933164647,45,411,189
4012,necessary,Clothing,65.81440937764691,1889.1893997592176,427,130,194
4013,sell,Food,529.8132314887886,469.98499732489785,3,329,166
4014,should,Food,92.54378726964201,1049.1919797472915,418,183,43
4015,up,Food,838.9169604679001,173.99668280828374,336,442,4
4016,sit,Furniture,616.8838214414521,1795.1181383983514,449,417,5
4017,what,Furniture,180.72464223733778,1960.8834964013686,64,83,113
4018,ability,Books,30.53392937813876,335.27038030632025,135,254,58
4019,really,Food,41.26520202495641,626.7837578623636,291,433,37
4020,thousand,Electronics,512.2918173441815,80.95512249800319,278,5,154
4021,race,Books,737.0297438900061,1584.5827093365401,176,303,9
4022,play,Electronics,129.63204682061956,657.3554487287546,416,468,15
4023,modern,Furniture,229.07122525580795,1198.2330652165708,282,24,88
4024,though,Books,333.98734571783694,126.47607749602844,120,121,99
4025,allow,Books,225.89601424054146,1445.1475200157577,262,95,105
4026,state,Clothing,397.42319706028707,1082.3377285456174,174,428,154
4027,make,Furniture,564.0188557074254,1463.7114796977285,439,452,191
4028,require,Furniture,688.0873807588962,1589.6504106443795,459,224,198
4029,goal,Books,964.1374303851562,224.0235890487257,479,239,105
4030,heart,Furniture,931.5352329863626,1177.279635546789,118,227,27
4031,where,Books,574.4257050806253,1317.3908660691625,439,142,182
4032,trade,Clothing,736.8085558917911,1057.6015701927404,341,420,83
4033,his,Books,951.3634825791736,405.6983266169884,185,51,159
4034,player,Furniture,92.63722509599079,1601.4147039125871,243,390,32
4035,ground,Furniture,15.578412262814847,1995.0437412372169,214,145,130
4036,general,Books,39.501766092287426,1940.0769922356194,121,338,18
4037,be,Books,567.7158687492342,1566.182651705601,63,328,28
4038,seek,Books,765.2050910495088,865.3100594335219,385,307,71
4039,memory,Food,373.40420123758423,707.7359707880431,149,52,117
4040,government,Furniture,549.7867829803424,183.66430824662203,493,12,100
4041,magazine,Furniture,521.2026553630515,861.7582923157963,276,337,88
4042,human,Food,103.82318267609938,354.2947655770081,457,95,92
4043,make,Books,328.3723815818085,545.9526913367554,475,371,153
4044,positive,Clothing,29.24080363047897,1789.1792076958347,29,129,39
4045,development,Books,119.59863191844578,1938.624981446877,299,11,177
4046,beat,Books,813.73964068068,1899.6900509082327,225,490,132
4047,window,Food,831.1193622758358,427.0435873946123,173,272,52
4048,parent,Furniture,803.926856844619,1806.7437060588795,244,357,122
4049,occur,Books,729.5504545427142,325.935336755517,321,369,68
4050,later,Furniture,795.3797179359027,1039.9374053584922,131,92,57
4051,want,Electronics,674.2725178568232,1305.1435661655282,352,9,13
4052,lawyer,Furniture,673.1350054281257,951.8104025458166,20,375,193
4053,program,Clothing,670.6881795168899,1906.0829990627767,81,123,63
4054,term,Clothing,518.9023617814221,699.76481002863,293,264,71
4055,result,Books,369.71376113019596,1078.3864430412239,294,281,153
4056,against,Furniture,732.8933134999394,197.12737418534405,497,458,23
4057,consumer,Books,305.65955345087417,1711.8379311524063,458,424,30
4058,factor,Food,547.473110162843,856.0586220906921,235,451,113
4059,bit,Clothing,439.0220640157025,1416.037625404395,301,119,189
4060,difficult,Books,283.8560543227641,1380.3789805463657,221,407,135
4061,song,Food,974.9430212479386,1368.7126410267813,170,190,54
4062,lose,Books,266.1641287498013,1038.5296435770101,46,279,109
4063,on,Furniture,316.2001330857997,591.1616415682893,60,300,145
4064,everything,Furniture,169.97162674048755,1268.9343891947035,96,56,97
4065,information,Furniture,824.7508190611476,1925.4934324318754,269,196,60
4066,let,Furniture,590.7235065489444,1676.201049095312,31,379,66
4067,account,Electronics,616.9088639076618,262.0980515298643,380,498,166
4068,apply,Food,822.3557976811069,95.21543309377266,324,23,141
4069,grow,Food,349.4904620435806,1022.9941458973477,116,265,52
4070,human,Furniture,201.69709112641164,1562.8672358437354,62,245,180
4071,spend,Electronics,206.4213103539649,662.1099786760542,433,260,32
4072,world,Furniture,735.2936232476368,1417.4146419132437,146,418,9
4073,attention,Electronics,617.974002917823,1867.2464652656777,331,231,17
4074,why,Furniture,214.275489796268,945.0197885226042,362,210,126
4075,decide,Clothing,153.61474069401933,526.1113296497126,53,162,82
4076,her,Clothing,129.48043211035306,1839.627831056482,402,377,40
4077,money,Books,631.5206612260074,970.9147298072439,51,354,104
4078,everybody,Furniture,10.117458461741508,845.2866480164646,169,170,182
4079,increase,Food,28.136149177508294,739.0550645048017,357,387,128
4080,likely,Books,395.65760426983434,874.8830572556856,481,339,182
4081,every,Clothing,694.4363656334008,1363.6328156555985,357,290,156
4082,final,Furniture,698.0889827324298,895.7532730793004,195,474,200
4083,two,Books,435.8170908716137,682.2365826904793,449,227,178
4084,care,Furniture,694.162870538524,1500.093447841453,83,361,18
4085,feeling,Clothing,525.8852177843241,445.79428269757256,379,363,141
4086,resource,Books,977.1621026293421,443.7707630497318,134,479,161
4087,wind,Clothing,170.83561169846473,1408.0492962704657,458,43,143
4088,consumer,Electronics,604.6605950285496,1740.0777338694727,421,475,166
4089,skill,Clothing,496.3263881914936,520.3611370194023,268,195,6
4090,yes,Furniture,202.52168121111748,422.6937012040376,492,421,45
4091,owner,Food,752.4905278202864,1357.096468516967,81,12,187
4092,town,Clothing,282.7529397326753,1260.5649174576479,219,495,98
4093,reduce,Food,387.8927209026062,922.1420757132438,2,471,119
4094,bring,Electronics,381.08226389165475,236.92824770423948,309,465,78
4095,nation,Books,251.7624284560693,228.98159041465317,409,272,48
4096,model,Books,436.39827838142116,1565.8164886364912,251,62,111
4097,author,Food,478.6124221183421,930.9497789215867,494,17,169
4098,life,Books,746.7794560812144,1723.0358279210398,236,271,83
4099,nature,Clothing,767.4178886332668,1170.7306205007817,156,26,104
4100,listen,Food,166.97040860874546,1256.5393753743838,429,45,74
4101,ok,Furniture,596.8445763342568,1871.6791617216797,37,386,55
4102,bag,Clothing,897.2358202966016,371.0009933769041,229,145,61
4103,support,Clothing,117.69874279571522,1108.897247129142,145,65,2
4104,parent,Clothing,478.18490408879717,163.3702699337678,325,350,116
4105,between,Furniture,752.8495911842593,749.9038433701322,56,480,2
4106,international,Electronics,615.3764210385199,338.79207461235006,121,286,76
4107,while,Books,109.57980003065765,416.2801264549126,314,490,10
4108,present,Food,402.6400640974627,1872.8497041180299,211,68,76
4109,go,Electronics,512.1671032346953,1240.8309299995176,260,362,167
4110,suffer,Food,995.8871456991102,1789.7083597201379,103,300,2
4111,market,Books,186.82183023041625,914.8643595619617,439,96,121
4112,tree,Furniture,982.5995294885114,1215.4045259935976,305,60,65
4113,now,Clothing,382.38828638714944,112.5842987762064,235,483,194
4114,threat,Clothing,208.31728121308313,965.5293529349515,38,257,81
4115,evening,Furniture,419.96799130275605,1149.910513020387,301,19,180
4116,reduce,Electronics,617.855172794469,82.7165428178127,108,33,85
4117,food,Electronics,221.3624199718859,1589.5038948060985,414,467,44
4118,federal,Food,298.52469246910647,626.0748193393807,224,420,34
4119,hard,Furniture,856.0010367179369,932.349796173502,293,91,73
4120,least,Electronics,999.0193670521792,1094.4790563444078,184,461,106
4121,box,Furniture,324.9909645834422,1984.784448600445,155,475,173
4122,current,Books,157.36823591044086,243.4090864046566,32,238,160
4123,notice,Clothing,795.2391117941012,1132.7951463377713,234,462,5
4124,defense,Clothing,604.4511304023938,1084.6585843105252,395,24,110
4125,range,Clothing,109.39713194184512,184.37390642620522,489,227,191
4126,present,Furniture,947.3037666216608,1286.179802380493,250,339,69
4127,nearly,Furniture,87.26903311589307,609.3661460929306,58,381,54
4128,foreign,Food,629.1028376173048,252.34753402101035,333,409,38
4129,activity,Clothing,429.6978833346456,398.35176529098277,163,395,137
4130,paper,Food,561.0576790575365,1656.026304770016,17,265,61
4131,alone,Clothing,221.08205370354298,253.04328675291808,414,6,95
4132,become,Food,691.2292952581452,960.5084070686331,254,58,21
4133,allow,Food,960.1224922420063,430.7825862994814,146,100,36
4134,right,Books,463.8416153044665,366.52373106577346,229,122,1
4135,forward,Food,527.728694792545,451.13793086329144,240,357,150
4136,such,Furniture,247.4135538631925,1010.9267223132596,286,157,143
4137,growth,Food,892.9493039135704,513.687421167564,346,201,46
4138,choice,Clothing,971.4626610885587,238.62925318749268,375,225,65
4139,else,Food,788.4339162351938,1612.7316950319787,16,471,6
4140,school,Electronics,547.3457671382059,1102.651736184787,75,463,168
4141,company,Clothing,957.2288562635443,355.8646221187158,438,267,163
4142,support,Electronics,162.31155481360403,969.2882048327317,260,151,81
4143,star,Clothing,483.7059512962663,183.30687475217425,383,410,189
4144,especially,Furniture,542.2296496591489,1181.838234056579,361,257,151
4145,friend,Furniture,496.997255554853,713.594398216064,399,478,148
4146,task,Furniture,804.3941043069162,251.88063277882003,460,81,28
4147,throw,Electronics,673.6988621062004,408.105507243375,411,431,165
4148,walk,Books,135.39188125907907,724.1202744589167,496,366,135
4149,keep,Clothing,352.9867942696298,1622.4945358698735,4,425,49
4150,local,Furniture,345.68607990301746,388.82360764815553,419,407,24
4151,too,Clothing,569.9758708649994,263.8452319109567,251,100,80
4152,his,Electronics,298.54383348131796,1056.0810626080843,85,105,13
4153,serve,Books,126.09905185837151,1139.4590797615165,63,252,92
4154,better,Electronics,657.145839000564,225.97056945146346,100,133,135
4155,professor,Clothing,852.5265691496722,604.7447344542389,322,99,15
4156,per,Books,932.2920145112647,562.3898739327955,243,178,87
4157,there,Books,972.8526334828811,413.1321384491749,295,265,151
4158,glass,Electronics,783.3056777469238,665.4943480412749,412,132,124
4159,arrive,Furniture,148.30540400898315,122.36159749967845,162,199,69
4160,let,Clothing,854.5807059943572,1320.522076759283,417,193,91
4161,little,Food,405.9604726486492,1977.5499328159901,178,208,60
4162,none,Food,732.61220065444,1286.3911965650352,444,57,10
4163,next,Electronics,535.9553249112274,754.0990785603832,328,380,51
4164,them,Clothing,830.3200723122958,1352.42508723407,328,409,64
4165,reveal,Clothing,431.2506755112917,1164.4560459959737,252,442,106
4166,close,Electronics,71.17587263262055,1701.177964645322,42,262,199
4167,its,Clothing,561.2554737736461,1262.655393914901,242,230,56
4168,fine,Furniture,179.57764912099645,1286.448891511435,342,142,160
4169,note,Electronics,965.8624560293935,482.2451671323371,91,63,151
4170,general,Furniture,531.6934351672367,860.4731151483068,28,118,182
4171,notice,Clothing,558.0232058988879,721.6113174985704,459,485,91
4172,wife,Electronics,908.1930556866695,72.27911543731442,155,459,85
4173,page,Clothing,628.3393926996631,660.8974223086697,119,321,107
4174,seem,Electronics,309.7020834178101,997.821142429753,385,308,198
4175,room,Clothing,303.1336707442374,1219.704834759658,487,490,189
4176,however,Furniture,506.5628634073916,1872.4094460853878,220,321,79
4177,clearly,Furniture,867.9421466398674,516.2718307516419,347,245,109
4178,fight,Clothing,796.7820473289157,347.2365326616888,264,381,102
4179,land,Electronics,963.1131801962763,1745.4190935479683,121,356,148
4180,between,Food,81.1672616236816,1886.6026134724727,46,136,181
4181,exist,Furniture,275.64280827469526,1001.5107847331145,280,96,143
4182,word,Furniture,89.40563073558873,274.67229443760135,115,225,29
4183,campaign,Food,753.5684019634119,996.507183590094,168,8,70
4184,above,Clothing,149.4253522588798,263.4144878513741,435,14,80
4185,fine,Electronics,108.88745481763065,1772.2118784662923,246,24,65
4186,behind,Clothing,566.055485028562,1430.8927040016874,484,192,190
4187,behavior,Books,417.3698649979669,520.2171845345077,375,241,198
4188,hour,Furniture,717.9503253748424,1779.046851967734,280,489,16
4189,mind,Books,492.14523778327026,1293.9083716461726,234,349,54
4190,federal,Furniture,431.08124998104824,1908.8635066056936,22,25,97
4191,place,Furniture,431.2454442595012,1961.9357055705668,202,390,7
4192,exist,Books,873.1576165948661,56.39948900965028,68,129,60
4193,say,Books,401.27339421524175,284.41770760371423,136,87,10
4194,sing,Clothing,340.06315649193715,1116.4985450733298,231,233,53
4195,firm,Books,345.14972625250203,1913.9131052112184,58,289,8
4196,improve,Clothing,204.63478884674137,1988.7555892439063,15,398,126
4197,price,Clothing,862.0819620682496,1156.445473841864,264,447,85
4198,former,Clothing,155.16450687730577,388.91290344319907,477,56,90
4199,price,Furniture,909.5246304216092,367.94753901697703,170,190,37
4200,game,Furniture,290.63304469189615,1539.5226283225697,423,28,132
4201,which,Books,900.4325539521084,1204.2784734772806,499,29,84
4202,late,Furniture,792.9124502464314,1120.1091029188879,291,491,104
4203,them,Books,586.167645740855,958.2416004360068,169,488,23
4204,help,Furniture,672.7753038794132,1464.0125218342791,48,279,137
4205,light,Electronics,332.58564991667845,1723.2056490623738,462,172,166
4206,television,Electronics,578.4863281843858,640.7682583314908,96,38,45
4207,know,Books,299.47887171943006,480.7896459929867,327,433,173
4208,or,Furniture,408.25008575155704,1356.8883743141375,44,299,146
4209,memory,Furniture,767.0159296769523,1833.728226907159,353,266,46
4210,doctor,Clothing,251.49323817211405,728.9070082809682,240,27,2
4211,outside,Food,840.4575556791623,581.2740273959599,291,136,176
4212,career,Books,382.12402512834655,490.92352895945805,283,236,17
4213,order,Food,536.8482612476191,546.2572700084302,449,245,118
4214,soon,Food,942.5408826872446,313.1200187726132,70,452,16
4215,investment,Books,684.4430738850061,1213.7175438362895,253,469,110
4216,people,Furniture,649.1480717161811,597.6108338894486,66,85,173
4217,yourself,Books,714.4916503289788,1249.141505232914,327,414,48
4218,four,Food,918.9302253729558,211.9130815495078,456,13,152
4219,music,Furniture,256.02857212929575,275.1407446298642,447,58,95
4220,appear,Electronics,617.108793741345,1095.4767592040419,493,259,193
4221,yes,Books,406.3899158398157,1047.4853417282272,477,468,92
4222,receive,Books,21.736740278141482,579.4443571388829,336,100,161
4223,beyond,Furniture,134.0478874420481,1662.9051606600578,285,104,106
4224,expert,Electronics,331.7419763109525,414.7419714917215,31,261,103
4225,land,Electronics,569.3499714700965,753.2891921572128,448,278,132
4226,career,Furniture,882.6600289293089,1133.2478268411842,214,442,1
4227,point,Clothing,793.2029770194251,1741.0616499049609,181,66,33
4228,beautiful,Books,557.8003356985428,866.1744015752145,202,89,190
4229,environmental,Books,83.13171372839295,827.2718631097634,68,296,131
4230,company,Food,293.0472274910288,1180.0979846619996,25,88,101
4231,single,Furniture,373.04156141332146,667.5560601526477,248,378,45
4232,skin,Food,625.5000133518041,1432.8878436611994,373,5,21
4233,thousand,Food,74.2743867500427,534.9570843006593,397,144,192
4234,tax,Electronics,534.8916189554686,1655.2321940334136,337,117,73
4235,head,Books,902.4499303832602,581.0891556102492,424,271,57
4236,time,Food,708.3783687404289,1985.7672664664988,456,499,168
4237,military,Electronics,799.1060384971288,667.1018249389032,343,205,62
4238,money,Furniture,684.8588918754828,1763.7109703776357,391,75,171
4239,artist,Food,214.5232210508663,824.8441105068117,160,80,121
4240,college,Books,119.37898186535845,529.8069419603141,280,18,174
4241,case,Food,831.1957662748599,491.01833839769273,257,217,200
4242,suddenly,Furniture,698.549391655373,1707.8729996072625,111,431,24
4243,above,Food,579.3109432282046,652.0683233101096,47,102,152
4244,hard,Books,197.39003631856352,710.1978674715067,179,488,138
4245,production,Electronics,607.3115156586359,434.1364588859341,36,132,99
4246,there,Books,41.008567369938184,1924.5832003266228,411,309,68
4247,my,Electronics,127.65074305001984,527.2506841677186,198,58,57
4248,receive,Clothing,318.7712483063803,532.5150570141435,42,112,172
4249,window,Books,449.3008946370527,1890.6008859966569,479,85,75
4250,space,Books,129.35885086378033,1806.7527672406065,332,331,107
4251,have,Furniture,128.74078201896043,535.3762222008248,90,314,48
4252,oil,Food,728.6347239777991,1736.2148605600792,345,116,77
4253,difficult,Electronics,574.0222124681508,537.1552655179279,68,315,155
4254,go,Electronics,538.4045609698884,214.70512146310517,70,162,30
4255,owner,Furniture,457.9101501663745,1649.704629371859,110,286,46
4256,soldier,Furniture,976.7776752811183,1554.5384077398082,382,438,140
4257,claim,Food,59.302280065433,624.6008872983693,397,324,120
4258,two,Food,188.82090439996165,225.77102098908816,409,206,60
4259,program,Books,651.0326798272249,452.55582473043813,351,331,147
4260,and,Clothing,145.00199731272892,1553.5603132676076,22,68,104
4261,key,Food,593.487128629082,1931.258239137732,483,410,68
4262,why,Furniture,572.0836132262692,555.0540399992585,277,387,182
4263,view,Food,971.2951318032456,1645.6046620191257,399,248,162
4264,push,Electronics,884.5526221785321,494.4686818074511,195,57,118
4265,address,Clothing,946.0978103297781,1375.220764058913,421,165,124
4266,page,Books,122.46634577923982,213.04626461147635,45,166,117
4267,degree,Electronics,869.4669528816469,1191.326498745407,410,297,7
4268,sense,Electronics,137.7997551110229,574.9202878297003,111,4,82
4269,stand,Clothing,636.6028567585491,1855.399600030631,209,410,170
4270,Democrat,Books,722.8773790712222,615.0142331189595,230,295,196
4271,house,Furniture,169.24496316779297,826.9593549814979,439,365,53
4272,beautiful,Books,636.3327821702443,1689.3242667514328,178,106,136
4273,paper,Food,61.93588798287412,904.6354359662489,419,108,150
4274,hit,Electronics,300.3334248854019,514.9038910000909,250,170,26
4275,amount,Food,921.9469089947755,1117.7114257438795,425,267,191
4276,phone,Furniture,180.0138512728505,1687.9828315174648,328,267,174
4277,particular,Food,74.61729252582423,894.6963434090723,372,54,117
4278,article,Books,449.2414176589048,309.13255394949186,11,486,81
4279,parent,Food,852.1120264419989,797.0194805733078,252,166,172
4280,throw,Furniture,85.90565814860706,1911.2265095336732,344,254,190
4281,song,Furniture,361.98001157810444,190.4421597132558,235,276,164
4282,change,Furniture,900.7770862137329,846.4680862736386,136,154,41
4283,music,Books,126.97399444500978,1313.6561481833226,254,128,111
4284,economy,Furniture,317.56182085282717,203.10956611305454,54,486,82
4285,we,Electronics,780.6364054203468,722.6574666559828,478,76,155
4286,as,Furniture,547.7788772674163,1884.127790183513,129,375,70
4287,explain,Food,834.0098092272473,109.73959980197935,226,221,98
4288,compare,Food,120.47943911831041,1515.896665036589,20,270,169
4289,back,Food,921.3486296659255,1690.6811839651925,100,434,5
4290,a,Books,935.5626765700567,590.2684145646128,290,123,185
4291,race,Food,163.75988994523928,468.6930205636339,57,25,157
4292,his,Books,43.53670976268254,1833.900742493104,226,439,122
4293,food,Books,989.9429681360132,1539.8033061874125,141,435,12
4294,arrive,Furniture,487.42907637940016,271.0923837336545,125,106,153
4295,painting,Electronics,576.354649995077,463.78464825698563,438,106,162
4296,ago,Furniture,619.7456863299105,1261.6425522354812,309,103,75
4297,improve,Furniture,791.7717781526977,867.8630113489402,52,474,24
4298,exist,Books,813.8680893554587,1033.1400223539047,134,266,115
4299,ten,Books,201.98597207657613,1905.5077484494218,292,14,113
4300,wonder,Food,244.2703732271913,869.4591532243492,153,133,191
4301,either,Food,878.0646986569084,1769.2798918378246,347,441,63
4302,task,Furniture,821.3224287030806,1338.4522013881178,186,22,138
4303,campaign,Clothing,621.4431877384158,287.15794449143453,239,75,133
4304,among,Clothing,994.7521675336012,1501.7887214630534,183,285,89
4305,nature,Food,737.8321041158105,1064.4076942148138,351,391,181
4306,training,Clothing,223.67840044894638,488.9396382643777,3,244,28
4307,performance,Food,848.1776236893514,614.6211800104812,284,256,193
4308,focus,Books,420.5853100064386,1136.798228263965,378,146,45
4309,benefit,Furniture,45.79113393587629,1223.3198557842964,196,415,194
4310,machine,Electronics,328.20706503355393,1937.943987857486,465,427,177
4311,south,Furniture,765.9157217187915,1716.7042660006568,166,212,111
4312,those,Food,960.6041451146085,451.3866096407886,290,249,168
4313,hot,Food,283.3750521401619,1559.2845376059336,340,35,194
4314,low,Furniture,254.05116116561788,66.16902589570881,141,327,124
4315,group,Food,567.980419742317,303.1264992720308,111,253,91
4316,food,Clothing,813.5670606658223,439.4158113292522,261,350,136
4317,through,Clothing,749.0604253393371,1214.538737685319,384,260,27
4318,local,Food,564.3593135371884,429.6357622853641,188,307,145
4319,often,Food,635.0757847983338,762.2822369688489,344,350,196
4320,pass,Clothing,249.67796775308057,523.4205751770551,371,286,172
4321,he,Food,438.2485223533171,707.9624175409285,358,350,31
4322,involve,Food,262.8119702550969,1887.7803172314286,273,181,5
4323,recognize,Furniture,885.5737950961914,1994.8838875610886,185,210,60
4324,great,Electronics,121.4289622918606,1387.158107215013,287,491,89
4325,month,Clothing,682.943152277807,1166.0003493385777,92,110,147
4326,peace,Furniture,267.68036519337323,1431.4732993417522,449,330,101
4327,Congress,Electronics,480.82163562128176,1554.7217908168714,194,142,42
4328,serious,Food,306.4186524441664,1491.074850038553,417,164,23
4329,standard,Food,330.01286388887695,209.6904299900094,360,87,121
4330,meeting,Furniture,267.78908347491176,655.0721676092093,349,140,109
4331,certainly,Food,755.2649919834843,719.691194490012,388,332,77
4332,business,Books,372.05869860725664,770.0462245927754,338,162,17
4333,career,Furniture,729.0934475369419,721.4118683705069,311,26,114
4334,north,Electronics,461.50923080297264,1584.8299800281388,408,134,58
4335,old,Furniture,551.7735816792843,1507.8291023745376,416,357,177
4336,off,Clothing,547.8546009563524,58.970590640670984,329,115,131
4337,to,Furniture,976.0935585501529,627.9439708147021,47,181,96
4338,meet,Food,373.3918311538417,1266.144113181385,144,399,45
4339,able,Food,215.6072544436216,284.5179628781591,149,362,35
4340,ability,Books,912.6740209629361,188.83667424678816,350,359,2
4341,cup,Books,183.0908964224175,1665.3763330220393,323,147,47
4342,heart,Books,836.0786173859012,932.7343307355347,353,360,3
4343,black,Electronics,158.71274651225653,1718.5903674456642,415,431,157
4344,whose,Books,662.1370908851322,1655.9278179943028,120,215,128
4345,bad,Electronics,159.03540513189068,1792.072518174142,493,484,20
4346,the,Books,923.8549610470352,144.1353989432618,398,77,162
4347,fight,Electronics,569.3581998263029,412.9536289113499,134,95,40
4348,probably,Furniture,335.9811007486867,627.47917058277,197,445,109
4349,radio,Furniture,148.91954721395896,315.64925628382724,413,485,65
4350,a,Food,377.480313784534,996.6661505321428,439,218,90
4351,do,Electronics,707.9698345201236,1608.0049355761641,37,363,63
4352,quite,Clothing,391.1013750892617,1904.8045311569238,187,368,56
4353,bad,Food,253.63319473448962,1784.6695622291088,420,52,160
4354,hand,Furniture,581.6353538108791,941.8065260308261,213,274,66
4355,why,Electronics,423.6436343087484,1291.157647673357,460,444,96
4356,stand,Books,174.1481736699894,499.8574407248731,110,175,169
4357,candidate,Clothing,162.44811037468224,835.8675498672437,187,313,157
4358,win,Furniture,710.3873703196361,1748.806061069006,471,33,116
4359,environmental,Food,974.9251765610938,106.93516793798753,78,360,87
4360,full,Electronics,240.76313015343578,1088.880581654775,448,416,51
4361,like,Clothing,775.4171148231751,1751.9566809030916,427,132,12
4362,work,Electronics,96.73063542596054,287.9192540089829,374,425,44
4363,suffer,Books,387.7601598616599,1965.9650938046877,298,275,138
4364,reality,Food,511.62127128017437,74.16335476327993,330,7,83
4365,allow,Electronics,276.0594758368706,1777.9340223531703,125,495,90
4366,something,Furniture,534.2826323491079,739.6615200701855,316,227,9
4367,whose,Food,883.7882833872159,308.7466342716373,446,255,157
4368,Mrs,Furniture,944.9935827314436,356.84844174634344,320,282,157
4369,already,Electronics,109.55138482931896,1417.298500790828,475,236,92
4370,fact,Food,279.1274746443603,1747.903369479091,489,343,189
4371,college,Furniture,979.3425783425477,1300.0793899232365,314,354,125
4372,son,Books,277.71422629822126,1861.0136941534681,2,435,64
4373,situation,Books,695.7802776320067,1692.8336503609532,334,184,131
4374,character,Electronics,260.919156931661,67.61202353426833,71,199,115
4375,clear,Food,362.8019373878279,1355.3878456387627,465,203,123
4376,above,Clothing,199.36619801792847,644.0376429928705,376,435,132
4377,candidate,Food,857.7371917601737,936.2750228547997,212,136,183
4378,modern,Books,883.8222761813089,233.35995886174214,8,397,142
4379,big,Furniture,303.94338283627724,600.0933656497183,184,288,102
4380,summer,Clothing,825.3539259289237,1283.7376364933896,468,489,77
4381,toward,Electronics,364.6592335366142,475.84515399983184,164,290,156
4382,wrong,Clothing,108.02922866620672,1312.6965031288264,453,146,63
4383,raise,Electronics,760.4956333191527,1849.912733053511,269,207,167
4384,happen,Clothing,600.4817864098562,59.63359475966661,295,55,108
4385,hold,Electronics,281.6386192340429,1582.2529034732238,358,299,192
4386,open,Electronics,260.4697431067286,1300.571816318217,81,408,188
4387,already,Clothing,975.8671367774981,140.9338873308949,262,495,148
4388,author,Clothing,863.8760304841604,1590.8259176281797,275,405,28
4389,indicate,Electronics,811.7003460800271,487.81601851740555,409,402,124
4390,practice,Books,136.73753155524895,568.3500544091185,387,398,142
4391,understand,Clothing,757.6354015057778,232.35558081527805,105,250,77
4392,speak,Food,222.39481899125366,1092.0406399193557,309,437,75
4393,partner,Furniture,977.6150537761583,1021.536293523042,28,275,102
4394,design,Electronics,61.56829608263512,726.9902873557635,410,205,186
4395,debate,Electronics,358.61709872464115,379.0699251452075,47,313,39
4396,interest,Furniture,434.3613623709281,1684.0094312731783,392,192,186
4397,present,Books,825.9608824466319,1758.9379386319597,313,336,143
4398,sign,Furniture,768.5605898240057,1104.1302408916606,55,2,73
4399,model,Clothing,381.2422234971237,526.2394005187873,79,185,131
4400,American,Furniture,569.9046905234604,237.41462811243375,1,162,5
4401,be,Electronics,837.239211971653,1743.6611266085472,168,49,92
4402,garden,Furniture,28.017596229542185,237.3028031996309,23,90,170
4403,respond,Food,804.1563185292274,75.70107361143006,228,438,143
4404,national,Clothing,947.4270650886217,965.3252758103455,438,251,3
4405,attack,Furniture,41.74387626932945,1475.9784928597019,298,22,163
4406,specific,Electronics,55.12517720740076,942.1971587302291,464,212,135
4407,house,Clothing,351.0688655103599,150.2506836237454,434,477,94
4408,position,Electronics,96.89186812999779,1395.5567711725546,260,466,152
4409,relate,Books,484.4833194909494,1302.5486100878093,264,477,159
4410,than,Food,731.4235782388809,1378.982975692882,164,234,78
4411,lead,Books,571.2302426814996,461.8448581306464,10,172,80
4412,happen,Food,204.46758998201292,1601.6118978331383,116,91,115
4413,peace,Furniture,658.2631870300542,984.3780129088601,158,163,4
4414,institution,Clothing,688.0059343871267,1095.8879806513585,356,285,131
4415,near,Furniture,933.1214961281645,1114.3685188257857,272,6,128
4416,treatment,Food,155.32892840327855,609.272552288842,158,244,9
4417,quickly,Food,695.4128032606261,537.7615034572325,320,421,68
4418,season,Food,912.312946664616,59.29395443899598,364,379,118
4419,small,Electronics,506.54851178742786,823.3901670080307,202,473,88
