transaction_id,user_id,item_id,category,warehouse_id,quantity,price_per_unit,total_price,timestamp,discount_applied,payment_method
T02082,U167,I0040,Clothing,W008,2,490.96,981.92,2024-12-27 18:21:16.983536,39,Net Banking
T02083,U429,I0601,Clothing,W006,8,930.03,7440.24,2024-11-01 18:21:16.983541,30,Net Banking
T02084,U160,I0637,Food,W007,3,117.62,352.86,2025-01-17 18:21:16.983547,28,PayPal
T02085,U449,I0962,Furniture,W002,8,523.68,4189.44,2025-01-24 18:21:16.983552,34,PayPal
T02086,U166,I0418,Clothing,W001,4,374.24,1496.96,2024-11-10 18:21:16.983557,27,Credit Card
T02087,U205,I0986,Electronics,W006,4,990.2,3960.8,2024-11-05 18:21:16.983562,20,Net Banking
T02088,U267,I0351,Food,W003,7,863.25,6042.75,2025-01-05 18:21:16.983568,10,Debit Card
T02089,U138,I0009,Furniture,W004,5,444.4,2222.0,2024-10-21 18:21:16.983573,25,PayPal
T02090,U368,I0350,Electronics,W009,4,999.7,3998.8,2024-09-19 18:21:16.983582,10,Debit Card
T02091,U443,I0084,Toys,W003,7,518.92,3632.4399999999996,2024-11-13 18:21:16.983591,4,Debit Card
T02092,U346,I0533,Clothing,W002,3,175.45,526.3499999999999,2024-09-14 18:21:16.983599,6,Net Banking
T02093,U248,I0989,Electronics,W002,9,560.32,5042.88,2024-12-27 18:21:16.983604,30,Debit Card
T02094,U055,I0793,Furniture,W002,5,233.94,1169.7,2024-10-26 18:21:16.983611,38,Credit Card
T02095,U404,I0358,Food,W006,3,639.95,1919.8500000000001,2024-10-02 18:21:16.983620,41,Credit Card
T02096,U209,I0378,Electronics,W002,2,938.07,1876.14,2024-11-21 18:21:16.983629,7,PayPal
T02097,U017,I0172,Food,W007,7,788.34,5518.38,2024-09-28 18:21:16.983638,26,Debit Card
T02098,U068,I0025,Toys,W007,7,280.43,1963.01,2024-11-22 18:21:16.983647,20,Credit Card
T02099,U133,I0393,Furniture,W007,5,303.89,1519.4499999999998,2025-01-03 18:21:16.983656,29,Credit Card
T02100,U188,I0103,Furniture,W002,4,78.6,314.4,2024-10-05 18:21:16.983665,13,Debit Card
T02101,U407,I0702,Clothing,W007,2,293.01,586.02,2025-02-08 18:21:16.983674,0,Credit Card
T02102,U430,I0236,Furniture,W010,2,101.7,203.4,2024-12-31 18:21:16.983679,44,Debit Card
T02103,U308,I0410,Electronics,W008,7,504.45,3531.15,2024-10-10 18:21:16.983684,23,Credit Card
T02104,U138,I0825,Electronics,W008,7,711.26,4978.82,2024-10-11 18:21:16.983690,5,Debit Card
T02105,U174,I0549,Electronics,W002,4,753.67,3014.68,2024-09-15 18:21:16.983695,5,Credit Card
T02106,U412,I0784,Toys,W005,4,68.93,275.72,2024-11-07 18:21:16.983700,4,Credit Card
T02107,U097,I0805,Furniture,W006,4,346.56,1386.24,2024-09-16 18:21:16.983705,34,Credit Card
T02108,U171,I0332,Furniture,W009,2,295.29,590.58,2024-11-22 18:21:16.983713,43,Net Banking
T02109,U154,I0664,Electronics,W006,9,113.26,1019.34,2025-02-17 18:21:16.983722,14,Net Banking
T02110,U183,I0794,Clothing,W010,1,368.85,368.85,2024-09-28 18:21:16.983730,34,Credit Card
T02111,U242,I0532,Clothing,W006,8,306.33,2450.64,2024-10-14 18:21:16.983738,47,Net Banking
T02112,U304,I0649,Furniture,W010,6,638.15,3828.8999999999996,2024-10-07 18:21:16.983743,49,Debit Card
T02113,U285,I0983,Furniture,W010,7,884.47,6191.29,2024-12-05 18:21:16.983748,40,Net Banking
T02114,U027,I0871,Food,W006,5,460.29,2301.4500000000003,2024-11-28 18:21:16.983753,7,PayPal
T02115,U402,I0029,Furniture,W009,6,749.2,4495.200000000001,2024-09-12 18:21:16.983759,42,PayPal
T02116,U360,I0543,Electronics,W010,6,154.55,927.3000000000001,2024-11-08 18:21:16.983767,34,Credit Card
T02117,U060,I0019,Toys,W007,9,896.02,8064.18,2024-12-03 18:21:16.983775,4,Net Banking
T02118,U202,I0148,Furniture,W001,4,161.07,644.28,2025-01-10 18:21:16.983784,30,PayPal
T02119,U250,I0471,Furniture,W001,5,200.18,1000.9000000000001,2024-12-06 18:21:16.983793,41,Credit Card
T02120,U362,I0491,Electronics,W004,4,115.4,461.6,2025-01-30 18:21:16.983801,30,PayPal
T02121,U069,I0283,Food,W002,1,316.58,316.58,2025-01-28 18:21:16.983807,36,Credit Card
T02122,U458,I0862,Furniture,W003,6,556.89,3341.34,2025-01-04 18:21:16.983812,7,PayPal
T02123,U370,I0853,Clothing,W007,5,988.11,4940.55,2024-10-28 18:21:16.983817,5,PayPal
T02124,U021,I0812,Clothing,W007,4,795.43,3181.72,2024-09-07 18:21:16.983822,22,Net Banking
T02125,U152,I0675,Clothing,W003,6,386.63,2319.7799999999997,2024-11-08 18:21:16.983828,15,Credit Card
T02126,U102,I0113,Toys,W002,5,580.09,2900.4500000000003,2024-09-07 18:21:16.983833,43,PayPal
T02127,U387,I0455,Toys,W001,3,627.07,1881.21,2024-12-26 18:21:16.983838,48,Credit Card
T02128,U488,I0662,Furniture,W009,2,824.5,1649.0,2024-12-14 18:21:16.983844,7,Net Banking
T02129,U095,I0330,Furniture,W010,6,739.09,4434.54,2024-12-06 18:21:16.983852,3,PayPal
T02130,U446,I0255,Furniture,W003,4,573.6,2294.4,2024-12-14 18:21:16.983861,31,Debit Card
T02131,U361,I0599,Toys,W009,3,672.49,2017.47,2024-11-20 18:21:16.983870,48,Debit Card
T02132,U229,I0399,Furniture,W004,8,748.46,5987.68,2024-10-21 18:21:16.983879,2,Debit Card
T02133,U125,I0862,Electronics,W010,9,141.81,1276.29,2024-09-27 18:21:16.983887,49,Credit Card
T02134,U258,I0610,Food,W006,7,208.45,1459.1499999999999,2024-11-20 18:21:16.983896,15,Net Banking
T02135,U322,I0909,Clothing,W007,2,691.7,1383.4,2024-10-08 18:21:16.983905,33,Credit Card
T02136,U487,I0508,Clothing,W010,8,851.92,6815.36,2024-11-07 18:21:16.983910,12,Credit Card
T02137,U369,I0644,Electronics,W006,5,415.17,2075.85,2025-02-18 18:21:16.983915,32,Debit Card
T02138,U426,I0466,Furniture,W001,7,980.09,6860.63,2025-02-02 18:21:16.983920,21,Net Banking
T02139,U236,I0824,Toys,W006,5,223.91,1119.55,2024-11-13 18:21:16.983926,30,PayPal
T02140,U162,I0407,Furniture,W006,2,422.53,845.06,2025-02-12 18:21:16.983931,23,Credit Card
T02141,U042,I0609,Furniture,W005,4,384.74,1538.96,2025-01-28 18:21:16.983936,2,Debit Card
T02142,U276,I0098,Clothing,W003,5,930.99,4654.95,2024-10-18 18:21:16.983941,32,Credit Card
T02143,U353,I0290,Clothing,W010,6,292.52,1755.12,2024-12-06 18:21:16.983949,29,Credit Card
T02144,U068,I0868,Toys,W003,5,476.08,2380.4,2024-09-10 18:21:16.983958,25,Net Banking
T02145,U173,I0739,Clothing,W010,1,195.36,195.36,2024-12-26 18:21:16.983967,33,PayPal
T02146,U492,I0657,Furniture,W007,1,526.05,526.05,2024-10-31 18:21:16.983976,21,Credit Card
T02147,U331,I0156,Electronics,W008,3,858.83,2576.4900000000002,2024-12-16 18:21:16.983983,29,Credit Card
T02148,U125,I0782,Toys,W003,9,311.0,2799.0,2024-09-24 18:21:16.983989,34,PayPal
T02149,U170,I0162,Electronics,W003,2,812.68,1625.36,2024-09-29 18:21:16.983994,24,Net Banking
T02150,U047,I0624,Furniture,W007,5,912.2,4561.0,2025-01-19 18:21:16.983999,27,Credit Card
T02151,U261,I0843,Toys,W010,9,82.23,740.07,2024-09-26 18:21:16.984004,32,Net Banking
T02152,U217,I0697,Electronics,W007,7,758.86,5312.02,2024-10-18 18:21:16.984010,22,Net Banking
T02153,U305,I0717,Toys,W009,8,262.79,2102.32,2024-09-22 18:21:16.984015,25,Credit Card
T02154,U124,I0097,Furniture,W006,2,183.57,367.14,2025-01-03 18:21:16.984020,8,PayPal
T02155,U293,I0377,Toys,W007,5,605.11,3025.55,2024-10-17 18:21:16.984026,7,Credit Card
T02156,U162,I0567,Furniture,W010,9,708.55,6376.95,2024-09-28 18:21:16.984031,36,Credit Card
T02157,U201,I0450,Toys,W001,1,400.81,400.81,2024-10-10 18:21:16.984037,32,Debit Card
T02158,U454,I0994,Toys,W007,1,48.78,48.78,2024-11-05 18:21:16.984042,14,PayPal
T02159,U402,I0117,Clothing,W002,8,909.62,7276.96,2024-11-28 18:21:16.984047,48,Debit Card
T02160,U462,I0605,Furniture,W007,2,733.44,1466.88,2025-01-07 18:21:16.984056,46,PayPal
T02161,U275,I0805,Food,W003,9,278.95,2510.5499999999997,2024-11-11 18:21:16.984065,7,Credit Card
T02162,U206,I0964,Toys,W009,9,501.9,4517.099999999999,2024-09-10 18:21:16.984073,20,Net Banking
T02163,U040,I0716,Electronics,W005,4,37.51,150.04,2025-01-13 18:21:16.984080,2,Debit Card
T02164,U273,I0794,Clothing,W007,2,345.89,691.78,2024-11-22 18:21:16.984085,8,Debit Card
T02165,U188,I0506,Clothing,W008,3,527.31,1581.9299999999998,2025-01-10 18:21:16.984090,13,Debit Card
T02166,U355,I0189,Toys,W002,1,522.05,522.05,2024-10-17 18:21:16.984096,37,Debit Card
T02167,U093,I0476,Food,W001,3,216.1,648.3,2024-09-06 18:21:16.984101,26,PayPal
T02168,U042,I0323,Clothing,W007,5,778.98,3894.9,2024-11-12 18:21:16.984107,19,Net Banking
T02169,U465,I0596,Furniture,W006,3,305.87,917.61,2024-11-09 18:21:16.984112,3,Net Banking
T02170,U379,I0970,Toys,W006,3,584.61,1753.83,2024-10-01 18:21:16.984117,23,Credit Card
T02171,U107,I0180,Toys,W002,6,278.81,1672.8600000000001,2025-01-16 18:21:16.984122,26,Credit Card
T02172,U328,I0786,Food,W003,3,430.92,1292.76,2024-10-13 18:21:16.984127,11,Debit Card
T02173,U065,I0181,Furniture,W004,3,215.44,646.3199999999999,2024-09-07 18:21:16.984132,27,Credit Card
T02174,U365,I0959,Furniture,W003,9,636.68,5730.12,2025-01-28 18:21:16.984138,34,Credit Card
T02175,U309,I0693,Food,W002,2,431.33,862.66,2024-10-04 18:21:16.984143,23,PayPal
T02176,U484,I0795,Electronics,W003,1,25.96,25.96,2025-02-05 18:21:16.984148,30,Credit Card
T02177,U135,I0287,Furniture,W006,8,37.88,303.04,2024-12-22 18:21:16.984153,2,Credit Card
T02178,U494,I0475,Electronics,W009,3,476.42,1429.26,2025-01-04 18:21:16.984159,29,Credit Card
T02179,U389,I0618,Electronics,W004,7,191.39,1339.73,2024-09-02 18:21:16.984164,26,Net Banking
T02180,U024,I0641,Toys,W006,2,589.19,1178.38,2024-12-29 18:21:16.984169,16,Net Banking
T02181,U028,I0262,Toys,W001,8,414.11,3312.88,2025-02-04 18:21:16.984174,5,Credit Card
T02182,U062,I0523,Clothing,W006,9,657.88,5920.92,2025-02-04 18:21:16.984180,46,Debit Card
T02183,U491,I0162,Toys,W003,8,952.87,7622.96,2024-12-04 18:21:16.984187,42,Net Banking
T02184,U273,I0487,Furniture,W009,8,533.45,4267.6,2024-11-15 18:21:16.984195,17,PayPal
T02185,U229,I0980,Furniture,W004,8,789.5,6316.0,2025-01-17 18:21:16.984204,34,PayPal
T02186,U020,I0959,Electronics,W007,7,755.51,5288.57,2025-01-17 18:21:16.984213,26,PayPal
T02187,U003,I0181,Furniture,W004,2,922.57,1845.14,2024-12-21 18:21:16.984222,16,Credit Card
T02188,U421,I0725,Toys,W006,8,221.88,1775.04,2024-12-10 18:21:16.984231,10,Debit Card
T02189,U218,I0469,Toys,W007,5,829.05,4145.25,2024-10-14 18:21:16.984236,37,PayPal
T02190,U399,I0786,Toys,W002,6,906.47,5438.82,2024-10-24 18:21:16.984242,36,Debit Card
T02191,U307,I0021,Food,W010,4,398.84,1595.36,2024-10-22 18:21:16.984247,41,PayPal
T02192,U432,I0275,Furniture,W006,1,320.68,320.68,2025-01-28 18:21:16.984252,33,Debit Card
T02193,U136,I0260,Clothing,W008,5,952.52,4762.6,2024-11-13 18:21:16.984258,46,Credit Card
T02194,U397,I0333,Furniture,W006,3,631.36,1894.08,2025-02-04 18:21:16.984267,31,Credit Card
T02195,U432,I0466,Furniture,W002,9,386.87,3481.83,2024-12-26 18:21:16.984276,42,PayPal
T02196,U003,I0116,Food,W004,4,793.91,3175.64,2024-09-09 18:21:16.984284,45,PayPal
T02197,U193,I0413,Furniture,W001,2,311.43,622.86,2024-12-03 18:21:16.984290,45,Net Banking
T02198,U073,I0537,Electronics,W007,4,184.64,738.56,2025-02-18 18:21:16.984295,34,PayPal
T02199,U415,I0952,Toys,W008,3,548.53,1645.59,2024-09-13 18:21:16.984300,27,Net Banking
T02200,U361,I0845,Toys,W010,3,570.55,1711.6499999999999,2024-11-04 18:21:16.984305,21,Net Banking
T02201,U118,I0766,Food,W002,5,827.49,4137.45,2024-10-08 18:21:16.984311,15,Credit Card
T02202,U154,I0959,Toys,W010,1,462.46,462.46,2024-08-31 18:21:16.984316,45,Credit Card
T02203,U209,I0923,Electronics,W005,5,816.44,4082.2000000000003,2024-11-02 18:21:16.984323,41,Net Banking
T02204,U440,I0956,Food,W008,8,318.21,2545.68,2024-12-02 18:21:16.984332,39,PayPal
T02205,U034,I0723,Clothing,W008,9,579.61,5216.49,2024-09-21 18:21:16.984341,11,Net Banking
T02206,U137,I0817,Toys,W005,1,216.39,216.39,2025-02-02 18:21:16.984350,4,PayPal
T02207,U318,I0833,Furniture,W008,2,391.59,783.18,2024-12-02 18:21:16.984357,25,Credit Card
T02208,U120,I0934,Electronics,W006,2,858.96,1717.92,2025-01-08 18:21:16.984362,25,PayPal
T02209,U115,I0851,Electronics,W005,6,223.83,1342.98,2024-11-14 18:21:16.984367,12,Net Banking
T02210,U013,I0948,Toys,W004,1,812.14,812.14,2024-12-06 18:21:16.984373,23,PayPal
T02211,U069,I0257,Clothing,W005,1,290.04,290.04,2025-01-30 18:21:16.984378,43,Net Banking
T02212,U425,I0168,Furniture,W004,2,44.14,88.28,2024-11-25 18:21:16.984383,2,PayPal
T02213,U333,I0849,Clothing,W001,4,118.84,475.36,2024-12-19 18:21:16.984388,31,Net Banking
T02214,U257,I0533,Clothing,W003,2,748.42,1496.84,2024-09-17 18:21:16.984394,22,Credit Card
T02215,U089,I0598,Toys,W008,4,269.45,1077.8,2024-10-02 18:21:16.984399,48,Net Banking
T02216,U047,I0015,Furniture,W007,3,657.6,1972.8000000000002,2025-01-15 18:21:16.984404,36,Credit Card
T02217,U260,I0050,Toys,W007,3,702.21,2106.63,2025-01-25 18:21:16.984410,37,Net Banking
T02218,U228,I0999,Toys,W003,9,351.67,3165.03,2024-12-27 18:21:16.984415,44,Net Banking
T02219,U447,I0304,Electronics,W009,8,480.17,3841.36,2025-01-27 18:21:16.984420,37,Debit Card
T02220,U180,I0487,Toys,W006,9,409.73,3687.57,2025-01-08 18:21:16.984426,12,Debit Card
T02221,U010,I0416,Food,W008,1,947.88,947.88,2024-10-30 18:21:16.984431,14,Debit Card
T02222,U284,I0305,Furniture,W008,5,326.75,1633.75,2024-09-26 18:21:16.984436,1,Debit Card
T02223,U377,I0196,Electronics,W003,4,191.49,765.96,2024-12-03 18:21:16.984442,10,PayPal
T02224,U126,I0876,Furniture,W004,9,371.94,3347.46,2024-12-29 18:21:16.984447,15,Credit Card
T02225,U134,I0813,Electronics,W006,3,672.82,2018.46,2024-10-18 18:21:16.984452,17,Credit Card
T02226,U155,I0800,Food,W002,5,700.39,3501.95,2025-01-26 18:21:16.984459,33,Debit Card
T02227,U248,I0388,Toys,W007,8,924.82,7398.56,2024-08-30 18:21:16.984468,9,PayPal
T02228,U140,I0757,Electronics,W002,5,882.94,4414.700000000001,2024-12-22 18:21:16.984477,12,Net Banking
T02229,U318,I0961,Electronics,W005,9,295.44,2658.96,2024-11-17 18:21:16.984486,31,Net Banking
T02230,U436,I0865,Electronics,W004,2,460.61,921.22,2025-01-18 18:21:16.984494,7,Credit Card
T02231,U176,I0455,Food,W009,6,749.8,4498.799999999999,2024-10-19 18:21:16.984499,6,Credit Card
T02232,U323,I0713,Furniture,W002,5,917.37,4586.85,2024-10-12 18:21:16.984505,47,PayPal
T02233,U174,I0705,Food,W007,9,343.79,3094.11,2024-11-26 18:21:16.984510,16,Net Banking
T02234,U481,I0848,Electronics,W007,7,450.0,3150.0,2024-11-29 18:21:16.984515,40,PayPal
T02235,U074,I0658,Electronics,W007,8,900.48,7203.84,2024-12-22 18:21:16.984521,26,Net Banking
T02236,U351,I0310,Toys,W001,7,364.9,2554.2999999999997,2025-02-06 18:21:16.984526,7,Debit Card
T02237,U143,I0127,Food,W008,5,485.71,2428.5499999999997,2025-01-26 18:21:16.984531,28,Debit Card
T02238,U455,I0175,Food,W002,5,905.46,4527.3,2024-11-02 18:21:16.984537,36,PayPal
T02239,U292,I0134,Clothing,W005,4,804.22,3216.88,2024-12-26 18:21:16.984542,26,Credit Card
T02240,U398,I0066,Furniture,W002,2,251.0,502.0,2025-01-01 18:21:16.984548,36,PayPal
T02241,U112,I0393,Clothing,W005,9,331.55,2983.9500000000003,2024-12-14 18:21:16.984553,23,PayPal
T02242,U206,I0964,Clothing,W007,3,359.43,1078.29,2024-09-28 18:21:16.984559,44,Net Banking
T02243,U131,I0365,Furniture,W006,3,913.61,2740.83,2024-09-28 18:21:16.984568,15,Net Banking
T02244,U369,I0279,Toys,W005,3,998.94,2996.82,2024-12-28 18:21:16.984576,25,Net Banking
T02245,U110,I0758,Toys,W004,8,776.26,6210.08,2024-08-31 18:21:16.984584,30,Net Banking
T02246,U370,I0363,Furniture,W008,6,489.48,2936.88,2025-01-19 18:21:16.984590,26,Credit Card
T02247,U067,I0749,Furniture,W008,1,20.07,20.07,2024-10-02 18:21:16.984595,25,Credit Card
T02248,U382,I0171,Food,W001,3,700.51,2101.5299999999997,2024-12-06 18:21:16.984600,42,Debit Card
T02249,U086,I0051,Food,W010,4,395.47,1581.88,2025-02-09 18:21:16.984606,14,PayPal
T02250,U275,I0328,Food,W002,2,636.66,1273.32,2025-01-15 18:21:16.984611,48,Debit Card
T02251,U227,I0871,Food,W003,6,610.63,3663.7799999999997,2024-12-05 18:21:16.984616,14,Net Banking
T02252,U460,I0665,Electronics,W001,1,486.02,486.02,2025-01-04 18:21:16.984622,22,PayPal
T02253,U438,I0592,Electronics,W003,1,944.94,944.94,2024-10-06 18:21:16.984627,24,Net Banking
T02254,U325,I0931,Toys,W010,8,32.91,263.28,2024-09-11 18:21:16.984632,43,PayPal
T02255,U010,I0145,Electronics,W008,4,715.01,2860.04,2024-11-19 18:21:16.984641,3,Credit Card
T02256,U489,I0274,Electronics,W004,1,415.74,415.74,2024-09-23 18:21:16.984646,35,Net Banking
T02257,U417,I0155,Food,W007,7,716.65,5016.55,2024-10-04 18:21:16.984652,15,PayPal
T02258,U397,I0911,Food,W007,9,678.47,6106.2300000000005,2024-10-30 18:21:16.984657,46,PayPal
T02259,U384,I0508,Furniture,W005,7,20.14,140.98000000000002,2024-10-14 18:21:16.984662,39,Net Banking
T02260,U355,I0849,Food,W001,1,292.49,292.49,2025-02-22 18:21:16.984669,20,Credit Card
T02261,U435,I0363,Furniture,W010,1,197.2,197.2,2024-11-01 18:21:16.984677,39,Credit Card
T02262,U288,I0325,Furniture,W004,1,175.32,175.32,2024-12-08 18:21:16.984686,42,Credit Card
T02263,U459,I0848,Electronics,W007,8,731.19,5849.52,2024-11-23 18:21:16.984695,16,PayPal
T02264,U112,I0655,Food,W005,7,247.16,1730.12,2024-12-09 18:21:16.984705,2,Credit Card
T02265,U486,I0298,Electronics,W002,3,479.99,1439.97,2024-12-26 18:21:16.984714,6,PayPal
T02266,U024,I0494,Food,W008,3,254.52,763.5600000000001,2024-11-20 18:21:16.984722,11,Debit Card
T02267,U291,I0546,Electronics,W002,3,584.43,1753.29,2024-11-18 18:21:16.984731,0,Credit Card
T02268,U339,I0304,Electronics,W008,2,723.37,1446.74,2024-12-30 18:21:16.984736,42,Net Banking
T02269,U326,I0467,Electronics,W002,4,337.76,1351.04,2024-10-29 18:21:16.984742,36,Net Banking
T02270,U168,I0904,Toys,W005,7,606.99,4248.93,2024-10-28 18:21:16.984747,5,Net Banking
T02271,U438,I0239,Electronics,W004,9,826.61,7439.49,2025-01-17 18:21:16.984752,45,Net Banking
T02272,U109,I0650,Clothing,W001,3,103.28,309.84000000000003,2024-11-14 18:21:16.984757,48,Debit Card
T02273,U428,I0766,Clothing,W008,7,713.56,4994.92,2025-01-04 18:21:16.984763,22,Debit Card
T02274,U190,I0517,Clothing,W010,4,329.91,1319.64,2024-09-08 18:21:16.984769,24,Credit Card
T02275,U490,I0884,Furniture,W003,1,131.42,131.42,2024-10-20 18:21:16.984774,24,Credit Card
T02276,U355,I0176,Electronics,W004,5,550.2,2751.0,2024-11-13 18:21:16.984780,2,Net Banking
T02277,U196,I0885,Clothing,W004,8,234.0,1872.0,2024-10-18 18:21:16.984785,3,Net Banking
T02278,U033,I0410,Furniture,W005,3,823.15,2469.45,2024-12-01 18:21:16.984790,29,Net Banking
T02279,U205,I0726,Clothing,W003,4,52.47,209.88,2024-11-13 18:21:16.984795,32,PayPal
T02280,U312,I0364,Food,W009,3,107.67,323.01,2025-02-06 18:21:16.984801,28,Credit Card
T02281,U420,I0023,Toys,W004,8,525.79,4206.32,2025-01-28 18:21:16.984806,3,Net Banking
T02282,U182,I0318,Electronics,W010,8,593.05,4744.4,2024-11-24 18:21:16.984811,13,Net Banking
T02283,U491,I0525,Toys,W004,4,732.59,2930.36,2024-12-14 18:21:16.984816,20,Net Banking
T02284,U147,I0905,Toys,W006,2,266.67,533.34,2024-11-21 18:21:16.984822,6,Debit Card
T02285,U427,I0753,Food,W008,3,843.34,2530.02,2024-12-10 18:21:16.984827,20,Debit Card
T02286,U268,I0276,Food,W007,3,953.61,2860.83,2024-09-07 18:21:16.984832,6,Debit Card
T02287,U011,I0604,Food,W004,4,504.05,2016.2,2025-02-18 18:21:16.984837,0,PayPal
T02288,U070,I0620,Furniture,W004,2,762.93,1525.86,2024-11-26 18:21:16.984844,33,PayPal
T02289,U256,I0953,Clothing,W005,2,529.6,1059.2,2024-12-06 18:21:16.984854,22,Credit Card
T02290,U396,I0229,Electronics,W010,3,78.77,236.31,2024-12-03 18:21:16.984863,2,Net Banking
T02291,U219,I0664,Food,W005,1,332.85,332.85,2024-12-04 18:21:16.984871,17,Credit Card
T02292,U297,I0108,Electronics,W001,8,96.61,772.88,2024-09-25 18:21:16.984879,42,Credit Card
T02293,U409,I0801,Electronics,W008,6,988.99,5933.9400000000005,2025-01-10 18:21:16.984885,11,Debit Card
T02294,U362,I0916,Electronics,W010,3,236.74,710.22,2024-12-15 18:21:16.984894,13,Net Banking
T02295,U259,I0956,Food,W005,1,639.54,639.54,2025-02-17 18:21:16.984903,40,Debit Card
T02296,U003,I0176,Food,W003,3,291.5,874.5,2024-10-03 18:21:16.984910,27,Debit Card
T02297,U084,I0320,Clothing,W003,1,656.71,656.71,2024-10-21 18:21:16.984916,41,Net Banking
T02298,U156,I0286,Food,W004,3,218.3,654.9000000000001,2024-12-28 18:21:16.984921,44,Credit Card
T02299,U151,I0876,Food,W007,4,787.42,3149.68,2024-12-29 18:21:16.984926,23,Credit Card
T02300,U176,I0329,Electronics,W005,6,119.7,718.2,2024-09-07 18:21:16.984931,23,Debit Card
T02301,U195,I0877,Clothing,W001,7,896.2,6273.400000000001,2024-11-05 18:21:16.984936,2,Net Banking
T02302,U426,I0753,Toys,W005,7,842.02,5894.139999999999,2024-10-05 18:21:16.984942,8,Credit Card
T02303,U472,I0657,Food,W005,9,682.02,6138.18,2024-12-30 18:21:16.984950,23,PayPal
T02304,U107,I0356,Food,W006,8,76.74,613.92,2025-02-12 18:21:16.984960,1,Credit Card
T02305,U424,I0014,Toys,W007,4,216.48,865.92,2024-11-23 18:21:16.984968,39,Net Banking
T02306,U134,I0275,Electronics,W005,6,860.77,5164.62,2025-02-09 18:21:16.984978,27,Net Banking
T02307,U276,I0071,Clothing,W002,1,130.75,130.75,2025-02-16 18:21:16.984983,6,Net Banking
T02308,U395,I0827,Electronics,W002,8,164.37,1314.96,2025-01-02 18:21:16.984988,8,Debit Card
T02309,U352,I0195,Furniture,W004,6,548.56,3291.3599999999997,2024-10-10 18:21:16.984994,44,Credit Card
T02310,U380,I0865,Food,W001,2,281.44,562.88,2024-09-03 18:21:16.984999,38,PayPal
T02311,U155,I0812,Furniture,W007,8,229.85,1838.8,2024-11-24 18:21:16.985004,38,Debit Card
T02312,U277,I0928,Food,W001,4,580.06,2320.24,2025-02-17 18:21:16.985009,32,Credit Card
T02313,U236,I0879,Furniture,W003,9,378.85,3409.65,2025-01-11 18:21:16.985015,33,Net Banking
T02314,U240,I0523,Toys,W010,4,149.15,596.6,2025-02-10 18:21:16.985021,20,Credit Card
T02315,U370,I0106,Food,W007,1,539.51,539.51,2024-12-11 18:21:16.985030,28,Net Banking
T02316,U013,I0770,Food,W006,7,393.14,2751.98,2024-11-01 18:21:16.985039,26,Net Banking
T02317,U342,I0986,Furniture,W007,5,737.17,3685.85,2024-11-24 18:21:16.985048,16,Credit Card
T02318,U035,I0893,Clothing,W005,5,111.73,558.65,2024-10-13 18:21:16.985056,41,Credit Card
T02319,U047,I0196,Furniture,W008,4,624.41,2497.64,2024-09-14 18:21:16.985063,46,PayPal
T02320,U214,I0145,Food,W006,6,442.13,2652.7799999999997,2024-09-25 18:21:16.985068,47,Credit Card
T02321,U412,I0977,Food,W004,1,412.0,412.0,2024-12-13 18:21:16.985073,22,Credit Card
T02322,U405,I0732,Clothing,W001,3,239.96,719.88,2024-10-17 18:21:16.985087,44,Debit Card
T02323,U494,I0350,Electronics,W002,7,40.12,280.84,2024-08-29 18:21:16.985093,20,Net Banking
T02324,U146,I0424,Clothing,W006,8,849.21,6793.68,2025-01-24 18:21:16.985099,7,Net Banking
T02325,U159,I0471,Electronics,W004,9,333.15,2998.35,2024-10-21 18:21:16.985104,8,PayPal
T02326,U444,I0686,Food,W003,1,684.28,684.28,2024-10-28 18:21:16.985109,32,Debit Card
T02327,U125,I0216,Toys,W007,4,948.11,3792.44,2025-01-28 18:21:16.985114,3,PayPal
T02328,U110,I0093,Toys,W007,2,569.34,1138.68,2024-11-06 18:21:16.985120,17,Credit Card
T02329,U037,I0260,Furniture,W002,2,403.18,806.36,2024-09-18 18:21:16.985125,31,PayPal
T02330,U277,I0934,Clothing,W008,1,275.59,275.59,2024-11-10 18:21:16.985131,29,Net Banking
T02331,U014,I0575,Clothing,W001,5,934.7,4673.5,2024-09-06 18:21:16.985136,24,Debit Card
T02332,U473,I0541,Toys,W010,2,685.26,1370.52,2024-10-27 18:21:16.985142,32,Credit Card
T02333,U347,I0787,Electronics,W007,4,668.63,2674.52,2024-12-04 18:21:16.985147,34,Debit Card
T02334,U232,I0859,Clothing,W010,9,431.9,3887.1,2025-01-03 18:21:16.985152,41,Debit Card
T02335,U316,I0285,Electronics,W001,3,846.6,2539.8,2025-02-10 18:21:16.985157,33,PayPal
T02336,U124,I0484,Electronics,W003,8,716.54,5732.32,2025-02-04 18:21:16.985163,49,Credit Card
T02337,U279,I0931,Electronics,W003,6,290.35,1742.1000000000001,2024-10-29 18:21:16.985168,1,Debit Card
T02338,U479,I0372,Electronics,W010,5,603.58,3017.9,2025-01-03 18:21:16.985173,12,Debit Card
T02339,U111,I0070,Furniture,W002,2,435.89,871.78,2024-11-15 18:21:16.985179,40,PayPal
T02340,U124,I0379,Furniture,W010,3,16.52,49.56,2025-01-15 18:21:16.985184,22,Debit Card
T02341,U413,I0279,Toys,W005,8,809.55,6476.4,2024-12-18 18:21:16.985189,22,Net Banking
